imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,year,poster,youtube
tt7784604,Hereditary,7.3,https://www.imdb.com/title/tt7784604/,214090,"Drama, Horror, Mystery","['Toni Collette', 'Milly Shapiro', 'Gabriel Byrne', 'Alex Wolff']",127,Movie,None,A grieving family is haunted by tragic and disturbing occurrences.,"anaphylaxis, psychological horror, decapitation, cult, support group",2018,https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@.jpg,None
tt0465234,National Treasure: Book of Secrets,6.5,https://www.imdb.com/title/tt0465234/,214026,"Action, Adventure, Mystery","['Nicolas Cage', 'Diane Kruger', 'Justin Bartha', 'Jon Voight']",124,Movie,None,Benjamin Gates must follow a clue left in John Wilkes Booth's diary to prove his ancestor's innocence in the assassination of Abraham Lincoln.,"cleavage, divorce, abraham lincoln character, john wilkes booth character, mary todd lincoln character",2007,https://m.media-amazon.com/images/M/MV5BMTU2NTM3NjU1N15BMl5BanBnXkFtZTcwODg1MDU1MQ@@.jpg,None
tt0877057,Death Note: Desu nôto,9,https://www.imdb.com/title/tt0877057/,213602,"Animation, Crime, Drama","['Mamoru Miyano', 'Brad Swaile', 'Vincent Tong', 'Ryô Naitô']",24,Series,None,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,"fbi, serial murder, shinigami, anime, battle of wits",2006,https://m.media-amazon.com/images/M/MV5BODkzMjhjYTQtYmQyOS00NmZlLTg3Y2UtYjkzN2JkNmRjY2FhXkEyXkFqcGdeQXVyNTM4MDQ5MDc@.jpg,None
tt0983193,The Adventures of Tintin,7.3,https://www.imdb.com/title/tt0983193/,211990,"Animation, Action, Adventure","['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Simon Pegg']",107,Movie,None,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.,"treasure, dog, ship, captain, murder",2011,https://m.media-amazon.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@.jpg,None
tt1922777,Sinister,6.8,https://www.imdb.com/title/tt1922777/,211815,"Horror, Mystery, Thriller","['Ethan Hawke', 'Juliet Rylance', 'James Ransone', 'Fred Thompson']",110,Movie,None,Washed-up true-crime writer Ellison Oswalt finds a box of super 8 home movies which suggest the murder he's currently researching is the work of a serial killer whose work dates back to the 1960s.,"writer, found footage, box, super 8, ghost",2012,https://m.media-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@.jpg,None
tt0373469,Kiss Kiss Bang Bang,7.5,https://www.imdb.com/title/tt0373469/,210080,"Action, Comedy, Crime","['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan', 'Corbin Bernsen']",103,Movie,None,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.","neo noir, actor, thief, kidnapping, nightclub",2005,https://m.media-amazon.com/images/M/MV5BMTY5NDExMDA3M15BMl5BanBnXkFtZTYwNTc2MzA3.jpg,None
tt1132620,Män som hatar kvinnor,7.8,https://www.imdb.com/title/tt1132620/,205181,"Crime, Drama, Mystery","['Michael Nyqvist', 'Noomi Rapace', 'Ewa Fröling', 'Lena Endre']",152,Movie,None,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.,"disappearance, journalist, hacker, violence against women, female hacker",2009,https://m.media-amazon.com/images/M/MV5BMTc2Mjc0MDg3MV5BMl5BanBnXkFtZTcwMjUzMDkxMw@@.jpg,None
tt6857112,Us,6.9,https://www.imdb.com/title/tt6857112/,204072,"Horror, Mystery, Thriller","[""Lupita Nyong'o"", 'Winston Duke', 'Elisabeth Moss', 'Tim Heidecker']",116,Movie,None,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,"hall of mirrors, scissors, year 1986, evil twin, doppelganger",2019,https://m.media-amazon.com/images/M/MV5BZTliNWJhM2YtNDc1MC00YTk1LWE2MGYtZmE4M2Y5ODdlNzQzXkEyXkFqcGdeQXVyMzY0MTE3NzU@.jpg,None
tt3235888,It Follows,6.8,https://www.imdb.com/title/tt3235888/,200786,"Horror, Mystery, Thriller","['Maika Monroe', 'Keir Gilchrist', 'Olivia Luccardi', 'Lili Sepe']",100,Movie,None,A young woman is followed by an unknown supernatural force after a sexual encounter.,"tied to a wheelchair, being followed, teenage girl, supernatural being, chloroform",2014,https://m.media-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt3402236,Murder on the Orient Express,6.5,https://www.imdb.com/title/tt3402236/,200257,"Crime, Drama, Mystery","['Kenneth Branagh', 'Penélope Cruz', 'Willem Dafoe', 'Judi Dench']",114,Movie,None,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.","palestine, belgian in palestine, english in palestine, palestinian, shorthaired woman",2017,https://m.media-amazon.com/images/M/MV5BMTAxNDkxODIyMDZeQTJeQWpwZ15BbWU4MDQ2Mjg4NDIy.jpg,None
tt2704998,Game Night,6.9,https://www.imdb.com/title/tt2704998/,194054,"Action, Comedy, Crime","['Jason Bateman', 'Rachel McAdams', 'Kyle Chandler', 'Sharon Horgan']",100,Movie,None,A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,"board game, game, kidnapping, black comedy, husband wife relationship",2018,https://m.media-amazon.com/images/M/MV5BMjI3ODkzNDk5MF5BMl5BanBnXkFtZTgwNTEyNjY2NDM@.jpg,None
tt5362988,Wind River,7.7,https://www.imdb.com/title/tt5362988/,192763,"Crime, Drama, Mystery","['Kelsey Asbille', 'Jeremy Renner', 'Julia Jones', 'Teo Briones']",107,Movie,None,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,"investigation, snow, native american reservation, snowmobile, gang rape",2017,https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@.jpg,None
tt0481369,The Number 23,6.4,https://www.imdb.com/title/tt0481369/,190369,"Crime, Mystery, Thriller","['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston']",98,Movie,None,"Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.","detective, obsession, murder, flashback, book",2007,https://m.media-amazon.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@.jpg,None
tt1305806,El secreto de sus ojos,8.2,https://www.imdb.com/title/tt1305806/,185975,"Drama, Mystery, Romance","['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago', 'Carla Quevedo']",129,Movie,None,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,"soccer game, concealed, clandestine, undercover, full frontal female nudity",2009,https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,None
tt1148204,Orphan,6.9,https://www.imdb.com/title/tt1148204/,185970,"Horror, Mystery, Thriller","['Vera Farmiga', 'Peter Sarsgaard', 'Isabelle Fuhrman', 'CCH Pounder']",123,Movie,None,A husband and wife who recently lost their baby adopt a 9 year-old girl who is not nearly as innocent as she claims to be.,"winter time, girl, orphan, hide and seek, cat and mouse",2009,https://m.media-amazon.com/images/M/MV5BMTBjMjY0ODEtZGVkMy00MjUyLTlkMjAtNDBmNzVjOTk0NzQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,None
tt4263482,The VVitch: A New-England Folktale,6.9,https://www.imdb.com/title/tt4263482/,185551,"Drama, Horror, Mystery","['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Julian Richings']",92,Movie,None,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic, and possession.","witch, goat, black magic, death, rabbit",2015,https://m.media-amazon.com/images/M/MV5BMTUyNzkwMzAxOF5BMl5BanBnXkFtZTgwMzc1OTk1NjE@.jpg,None
tt2741602,The Blacklist,8,https://www.imdb.com/title/tt2741602/,182739,"Crime, Drama, Mystery","['James Spader', 'Megan Boone', 'Diego Klattenhoff', 'Ryan Eggold']",43,Series,https://www.netflix.com/browse?jbv=70281312,"A new FBI profiler, Elizabeth Keen, has her entire life uprooted when a mysterious criminal, Raymond Reddington, who has eluded capture for decades, turns himself in and insists on speaking only to her.","fbi, profiler, government agent, agent, escape",2013,https://m.media-amazon.com/images/M/MV5BZDU1OGI3NWItZTliOS00OWYxLTliNDktYTFjODcxNmE1NTNmXkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg,None
tt1340800,Tinker Tailor Soldier Spy,7.1,https://www.imdb.com/title/tt1340800/,182452,"Drama, Mystery, Thriller","['Gary Oldman', 'Colin Firth', 'Tom Hardy', 'Mark Strong']",122,Movie,None,"In the bleak days of the Cold War, espionage veteran George Smiley (Gary Oldman) is forced from semi-retirement to uncover a Soviet Agent within MI6.","spy, cold war, mole, woman on top, intelligence",2011,https://m.media-amazon.com/images/M/MV5BMTU2OTkwNzMyM15BMl5BanBnXkFtZTcwOTI4ODg2Ng@@.jpg,None
tt5109784,Mother!,6.6,https://www.imdb.com/title/tt5109784/,181991,"Drama, Horror, Mystery","['Jennifer Lawrence', 'Javier Bardem', 'Ed Harris', 'Michelle Pfeiffer']",121,Movie,None,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.","surrealism, cannibalism, riot, pregnant woman, uninvited guest",2017,https://m.media-amazon.com/images/M/MV5BMzc5ODExODE0MV5BMl5BanBnXkFtZTgwNDkzNDUxMzI@.jpg,None
tt0117381,Primal Fear,7.7,https://www.imdb.com/title/tt0117381/,178614,"Crime, Drama, Mystery","['Richard Gere', 'Laura Linney', 'Edward Norton', 'John Mahoney']",129,Movie,None,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.","altar boy, murder trial, courtroom, stuttering, amnesia",1996,https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@.jpg,None
tt0363988,Secret Window,6.6,https://www.imdb.com/title/tt0363988/,177600,"Drama, Mystery, Thriller","['Johnny Depp', 'Maria Bello', 'John Turturro', 'Timothy Hutton']",96,Movie,None,A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,"bloody violence, writer, cabin, investigator, stranger",2004,https://m.media-amazon.com/images/M/MV5BNmI5MWNlMjYtZTAxNy00N2Q3LTkwZDgtMWRjOWQ1ZjJiN2Y4XkEyXkFqcGdeQXVyNDQ2MTMzODA@.jpg,None
tt0096438,Who Framed Roger Rabbit,7.7,https://www.imdb.com/title/tt0096438/,177216,"Animation, Adventure, Comedy","['Bob Hoskins', 'Christopher Lloyd', 'Joanna Cassidy', 'Charles Fleischer']",104,Movie,None,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,"roger rabbit, maroon cartoon, private detective, rabbit, neo noir",1988,https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,None
tt2053463,Side Effects,7.1,https://www.imdb.com/title/tt2053463/,176685,"Crime, Drama, Mystery","['Rooney Mara', 'Channing Tatum', 'Jude Law', 'Catherine Zeta-Jones']",106,Movie,None,A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,"side effect, clinical trial, depression, psychiatrist, sleepwalking",2013,https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@.jpg,None
tt0090756,Blue Velvet,7.8,https://www.imdb.com/title/tt0090756/,174677,"Drama, Mystery, Thriller","['Isabella Rossellini', 'Kyle MacLachlan', 'Dennis Hopper', 'Laura Dern']",120,Movie,None,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.","voyeurism, neo noir, cult film, heineken beer, forced to strip",1986,https://m.media-amazon.com/images/M/MV5BMWUwM2I2OTctOTRlNS00ZmRjLWI1NmEtNDc3Mjg0Zjg3Y2FiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,None
tt0489270,Saw III,6.2,https://www.imdb.com/title/tt0489270/,174295,"Horror, Mystery, Thriller","['Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen', 'Bahar Soomekh']",108,Movie,None,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,"female full frontal nudity, torture, female nudity, brutality, female frontal nudity",2006,https://m.media-amazon.com/images/M/MV5BNWVjMzgwMTctZmZjNC00ZmE0LThiNTUtYzkyM2RkYWIzY2Y2XkEyXkFqcGdeQXVyNjEyNDAyMzI@.jpg,None
tt1059786,Eagle Eye,6.6,https://www.imdb.com/title/tt1059786/,172919,"Action, Mystery, Thriller","['Shia LaBeouf', 'Michelle Monaghan', 'Rosario Dawson', 'Michael Chiklis']",118,Movie,None,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.","audio surveillance, geopolitical, regime change, school bus, museum",2008,https://m.media-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@.jpg,None
tt0098936,Twin Peaks,8.8,https://www.imdb.com/title/tt0098936/,167255,"Crime, Drama, Mystery","['Kyle MacLachlan', 'Michael Ontkean', 'Mädchen Amick', 'Dana Ashbrook']",47,Series,https://www.netflix.com/browse?jbv=70153408,An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.,"cult tv, mysterious death, murder, sexuality, small town sheriff",1990,https://m.media-amazon.com/images/M/MV5BMTExNzk2NjcxNTNeQTJeQWpwZ15BbWU4MDcxOTczOTIx.jpg,None
tt0103772,Basic Instinct,7,https://www.imdb.com/title/tt0103772/,166884,"Drama, Mystery, Thriller","['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn']",127,Movie,None,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,"erotic thriller, manipulation, nudity, female nudity, ice pick",1992,https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0056869,The Birds,7.7,https://www.imdb.com/title/tt0056869/,165615,"Drama, Horror, Mystery","['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette']",119,Movie,None,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,"california, paranoia, bird attack, phone booth, unsolved mystery",1963,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx.jpg,None
tt8772262,Midsommar,7.1,https://www.imdb.com/title/tt8772262/,164001,"Drama, Horror, Mystery","['Florence Pugh', 'Jack Reynor', 'Vilhelm Blomgren', 'William Jackson Harper']",148,Movie,None,A couple travels to Sweden to visit a rural hometown's fabled mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"religious cult, cult, grief, summer festival, sweden",2019,https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@.jpg,None
tt3631112,The Girl on the Train,6.5,https://www.imdb.com/title/tt3631112/,163481,"Crime, Drama, Mystery","['Emily Blunt', 'Haley Bennett', 'Rebecca Ferguson', 'Justin Theroux']",112,Movie,None,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.,"infidelity, train, alcoholics anonymous, alcoholic, voyeurism",2016,https://m.media-amazon.com/images/M/MV5BNzFlMjA0ZmUtZWI0Mi00ZGJkLTlmMmYtZmE1ODZiMjhjMGM0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,None
tt0142688,The Ninth Gate,6.7,https://www.imdb.com/title/tt0142688/,161963,"Mystery, Thriller","['Johnny Depp', 'Frank Langella', 'Lena Olin', 'Emmanuelle Seigner']",133,Movie,None,"A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.","rare book, book detective, bibliophilia, satanic, unholy book",1999,https://m.media-amazon.com/images/M/MV5BM2Q1ZTFhMmYtNDljMS00Y2ZhLWE3M2QtMjYwYmFkYmJmMjI1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg,None
tt1196946,The Mentalist,8.1,https://www.imdb.com/title/tt1196946/,160206,"Crime, Drama, Mystery","['Simon Baker', 'Robin Tunney', 'Tim Kang', 'Owain Yeoman']",43,Series,None,"A famous ""psychic"" outs himself as a fake, and starts working as a consultant for the California Bureau of Investigation so he can find ""Red John"", the madman who killed his wife and daughter.","police consultant, female detective, female boss, 21st century, 2000s",2008,https://m.media-amazon.com/images/M/MV5BMTQ5OTgzOTczM15BMl5BanBnXkFtZTcwMDM2OTY4MQ@@.jpg,None
tt2316411,Enemy,6.9,https://www.imdb.com/title/tt2316411/,159535,"Drama, Mystery, Thriller","['Jake Gyllenhaal', 'Mélanie Laurent', 'Sarah Gadon', 'Isabella Rossellini']",91,Movie,None,A man seeks out his exact look-alike after spotting him in a movie.,"doppelganger, spider, infidelity, double, ambiguous ending",2013,https://m.media-amazon.com/images/M/MV5BMTQ2NzA5NjE4N15BMl5BanBnXkFtZTgwMjQ4NzMxMTE@.jpg,None
tt0041959,The Third Man,8.1,https://www.imdb.com/title/tt0041959/,154027,"Film-Noir, Mystery, Thriller","['Orson Welles', 'Joseph Cotten', 'Alida Valli', 'Trevor Howard']",104,Movie,None,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.","funeral, betrayal, faking ones death, rubble film, american abroad",1949,https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,None
tt1139328,The Ghost Writer,7.2,https://www.imdb.com/title/tt1139328/,153536,"Drama, Mystery, Thriller","['Ewan McGregor', 'Pierce Brosnan', 'Olivia Williams', 'Jon Bernthal']",128,Movie,None,"A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.","memoir, writer, ferry, political thriller, beach house",2010,https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@.jpg,None
tt0465538,Michael Clayton,7.2,https://www.imdb.com/title/tt0465538/,153322,"Crime, Drama, Mystery","['George Clooney', 'Tilda Swinton', 'Tom Wilkinson', ""Michael O'Keefe""]",119,Movie,None,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.","character name as title, speech rehearsal, law, fixer, law firm",2007,https://m.media-amazon.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@.jpg,None
tt0120082,Scream 2,6.2,https://www.imdb.com/title/tt0120082/,152458,"Horror, Mystery","['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Jada Pinkett Smith']",120,Movie,None,"Two years after the first series of murders, as Sydney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.","villain, satire, self referential, evil woman, tough girl",1997,https://m.media-amazon.com/images/M/MV5BMDNlM2E2OTUtZTRhZi00ZDU1LWIxODAtN2E5OGZiNmIwMDIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt3062096,Inferno,6.2,https://www.imdb.com/title/tt3062096/,152350,"Action, Adventure, Crime","['Tom Hanks', 'Felicity Jones', 'Irrfan Khan', 'Ben Foster']",121,Movie,None,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.","amnesia, church, museum, police, virus",2016,https://m.media-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@.jpg,None
tt0452046,Criminal Minds,8.1,https://www.imdb.com/title/tt0452046/,151031,"Crime, Drama, Mystery","['Matthew Gray Gubler', 'Kirsten Vangsness', 'A.J. Cook', 'Joe Mantegna']",42,Series,None,"The cases of the F.B.I. Behavioral Analysis Unit (B.A.U.), an elite group of profilers who analyze the nation's most dangerous serial killers and individual heinous crimes in an effort to anticipate their next moves before they strike again.","serial killer, serial murder, murder, 21st century, woman",2005,https://m.media-amazon.com/images/M/MV5BNGE2ZmFkZTYtNjRiOS00ZjE3LThjOWMtZTViZjRmNDFjNTQwXkEyXkFqcGdeQXVyNjg4NzAyOTA@.jpg,None
tt2226417,Insidious: Chapter 2,6.6,https://www.imdb.com/title/tt2226417/,150189,"Horror, Mystery, Thriller","['Patrick Wilson', 'Rose Byrne', 'Barbara Hershey', 'Lin Shaye']",106,Movie,None,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.","police detective, barricading a door, injection in leg, taser, attacked with a knife",2013,https://m.media-amazon.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@.jpg,None
tt0145681,The Bone Collector,6.7,https://www.imdb.com/title/tt0145681/,150055,"Crime, Drama, Mystery","['Denzel Washington', 'Angelina Jolie', 'Queen Latifah', 'Michael Rooker']",118,Movie,None,A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.,"criminal investigation, usa, united states, quadriplegic, new york city",2020,https://m.media-amazon.com/images/M/MV5BNDI1M2Q3ZjQtYjkxYy00NGM2LThmMmQtMmYzZDI5NTE2NDg4XkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg,None
tt0408790,Flightplan,6.3,https://www.imdb.com/title/tt0408790/,149420,"Drama, Mystery, Thriller","['Jodie Foster', 'Peter Sarsgaard', 'Sean Bean', 'Kate Beahan']",98,Movie,None,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.","missing child, flight attendant, lost child, newfoundland canada, writing on a fogged window",2005,https://m.media-amazon.com/images/M/MV5BNGJkYTNiZjUtOTBhMi00NjY5LTkwZWEtNjBkNmE1YTZlMDc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt6763664,The Haunting of Hill House,8.7,https://www.imdb.com/title/tt6763664/,148929,"Drama, Horror, Mystery","['Henry Thomas', 'Oliver Jackson-Cohen', 'Kate Siegel', 'Victoria Pedretti']",50,Series,https://www.netflix.com/browse?jbv=80189221,"Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.","haunted house, ghost, old dark house, vito russo test passed, family relationship",2018,https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@.jpg,None
tt1578873,Pretty Little Liars,7.4,https://www.imdb.com/title/tt1578873/,148232,"Drama, Mystery, Romance","['Troian Bellisario', 'Ashley Benson', 'Lucy Hale', 'Shay Mitchell']",44,Series,None,"Four friends band together against an anonymous foe who threatens to reveal their darkest secrets, while also investigating the disappearance of their best friend.","murder, stalker, torture, kidnapping, neo noir",2010,https://m.media-amazon.com/images/M/MV5BMTU5MDYzMzQ2Nl5BMl5BanBnXkFtZTgwMDE3MzU4MTI@.jpg,None
tt0042876,Rashômon,8.2,https://www.imdb.com/title/tt0042876/,146408,"Crime, Drama, Mystery","['Toshirô Mifune', 'Machiko Kyô', 'Masayuki Mori', 'Takashi Shimura']",88,Movie,None,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.","unreliable narration, heavy rain, contradictory accounts, multiple perspectives, story told from different perspectives",1950,https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@.jpg,None
tt1462758,Buried,7,https://www.imdb.com/title/tt1462758/,146142,"Drama, Mystery, Thriller","['Ryan Reynolds', 'José Luis García Pérez', 'Robert Paterson', 'Stephen Tobolowsky']",95,Movie,None,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,"one person, single set production, die hard scenario, hitchcockian, psycho thriller",2010,https://m.media-amazon.com/images/M/MV5BZTRmZmIxMDktZjVmMS00NmFiLWExNmMtMzg0MTIyZDYwNWZjXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,None
tt0033870,The Maltese Falcon,8,https://www.imdb.com/title/tt0033870/,145939,"Film-Noir, Mystery","['Humphrey Bogart', 'Mary Astor', 'Gladys George', 'Peter Lorre']",100,Movie,None,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.","private detective, murder, taxi, private eye, maltese falcon",1941,https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,None
tt0120681,From Hell,6.8,https://www.imdb.com/title/tt0120681/,144025,"Horror, Mystery, Thriller","['Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane']",122,Movie,None,"In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.","queen victoria character, bare breasts, jack the ripper, prostitute, opium",2001,https://m.media-amazon.com/images/M/MV5BMTM1MjkxNTQxMV5BMl5BanBnXkFtZTYwMDMxNDg2.jpg,None
tt0464141,El orfanato,7.4,https://www.imdb.com/title/tt0464141/,143818,"Drama, Fantasy, Horror","['Belén Rueda', 'Fernando Cayo', 'Roger Príncep', 'Mabel Rivera']",105,Movie,None,"A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.","orphanage, dead children, missing child, orphan, female protagonist",2007,https://m.media-amazon.com/images/M/MV5BYjJiMjE1ODUtOWEwOS00N2YyLWE4YmQtOWNmZTA2Y2I4OWVkXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,None
tt0443274,Vantage Point,6.6,https://www.imdb.com/title/tt0443274/,143023,"Action, Crime, Drama","['Dennis Quaid', 'Forest Whitaker', 'Matthew Fox', 'Bruce McGill']",90,Movie,None,The attempted assassination of the American President is told and re-told from several different perspectives.,"multiple perspectives, dead woman, child in danger, dead body with eyes open, lookalike",2008,https://m.media-amazon.com/images/M/MV5BMTg3MjQ5OTY4M15BMl5BanBnXkFtZTcwNjk1MDU1MQ@@.jpg,None
